trade_date,underlier,strike,has_ce,has_pe,ce_instrument_name,pe_instrument_name
2022-11-09,NIFTY,16400,True,True,NIFTY22111016400CE,NIFTY22111016400PE
2022-11-09,NIFTY,16450,False,True,,NIFTY22111016450PE
2022-11-09,NIFTY,16500,True,True,NIFTY22111016500CE,NIFTY22111016500PE
2022-11-09,NIFTY,16550,False,True,,NIFTY22111016550PE
2022-11-09,NIFTY,16600,True,True,NIFTY22111016600CE,NIFTY22111016600PE
2022-11-09,NIFTY,16650,False,True,,NIFTY22111016650PE
2022-11-09,NIFTY,16700,True,True,NIFTY22111016700CE,NIFTY22111016700PE
2022-11-09,NIFTY,16750,False,True,,NIFTY22111016750PE
2022-11-09,NIFTY,16800,True,True,NIFTY22111016800CE,NIFTY22111016800PE
2022-11-09,NIFTY,16850,False,True,,NIFTY22111016850PE
2022-11-09,NIFTY,16900,True,True,NIFTY22111016900CE,NIFTY22111016900PE
2022-11-09,NIFTY,16950,False,True,,NIFTY22111016950PE
2022-11-09,NIFTY,17000,True,True,NIFTY22111017000CE,NIFTY22111017000PE
2022-11-09,NIFTY,17050,True,True,NIFTY22111017050CE,NIFTY22111017050PE
2022-11-09,NIFTY,17100,True,True,NIFTY22111017100CE,NIFTY22111017100PE
2022-11-09,NIFTY,17150,True,True,NIFTY22111017150CE,NIFTY22111017150PE
2022-11-09,NIFTY,17200,True,True,NIFTY22111017200CE,NIFTY22111017200PE
2022-11-09,NIFTY,17250,True,True,NIFTY22111017250CE,NIFTY22111017250PE
2022-11-09,NIFTY,17300,True,True,NIFTY22111017300CE,NIFTY22111017300PE
2022-11-09,NIFTY,17350,True,True,NIFTY22111017350CE,NIFTY22111017350PE
2022-11-09,NIFTY,17400,True,True,NIFTY22111017400CE,NIFTY22111017400PE
2022-11-09,NIFTY,17450,True,True,NIFTY22111017450CE,NIFTY22111017450PE
2022-11-09,NIFTY,17500,True,True,NIFTY22111017500CE,NIFTY22111017500PE
2022-11-09,NIFTY,17550,True,True,NIFTY22111017550CE,NIFTY22111017550PE
2022-11-09,NIFTY,17600,True,True,NIFTY22111017600CE,NIFTY22111017600PE
2022-11-09,NIFTY,17650,True,True,NIFTY22111017650CE,NIFTY22111017650PE
2022-11-09,NIFTY,17700,True,True,NIFTY22111017700CE,NIFTY22111017700PE
2022-11-09,NIFTY,17750,True,True,NIFTY22111017750CE,NIFTY22111017750PE
2022-11-09,NIFTY,17800,True,True,NIFTY22111017800CE,NIFTY22111017800PE
2022-11-09,NIFTY,17850,True,True,NIFTY22111017850CE,NIFTY22111017850PE
2022-11-09,NIFTY,17900,True,True,NIFTY22111017900CE,NIFTY22111017900PE
2022-11-09,NIFTY,17950,True,True,NIFTY22111017950CE,NIFTY22111017950PE
2022-11-09,NIFTY,18000,True,True,NIFTY22111018000CE,NIFTY22111018000PE
2022-11-09,NIFTY,18050,True,True,NIFTY22111018050CE,NIFTY22111018050PE
2022-11-09,NIFTY,18100,True,True,NIFTY22111018100CE,NIFTY22111018100PE
2022-11-09,NIFTY,18150,True,True,NIFTY22111018150CE,NIFTY22111018150PE
2022-11-09,NIFTY,18200,True,True,NIFTY22111018200CE,NIFTY22111018200PE
2022-11-09,NIFTY,18250,True,True,NIFTY22111018250CE,NIFTY22111018250PE
2022-11-09,NIFTY,18300,True,True,NIFTY22111018300CE,NIFTY22111018300PE
2022-11-09,NIFTY,18350,True,True,NIFTY22111018350CE,NIFTY22111018350PE
2022-11-09,NIFTY,18400,True,True,NIFTY22111018400CE,NIFTY22111018400PE
2022-11-09,NIFTY,18450,True,True,NIFTY22111018450CE,NIFTY22111018450PE
2022-11-09,NIFTY,18500,True,True,NIFTY22111018500CE,NIFTY22111018500PE
2022-11-09,NIFTY,18550,True,True,NIFTY22111018550CE,NIFTY22111018550PE
2022-11-09,NIFTY,18600,True,True,NIFTY22111018600CE,NIFTY22111018600PE
2022-11-09,NIFTY,18650,True,True,NIFTY22111018650CE,NIFTY22111018650PE
2022-11-09,NIFTY,18700,True,True,NIFTY22111018700CE,NIFTY22111018700PE
2022-11-09,NIFTY,18750,True,True,NIFTY22111018750CE,NIFTY22111018750PE
2022-11-09,NIFTY,18800,True,True,NIFTY22111018800CE,NIFTY22111018800PE
2022-11-09,NIFTY,18850,True,True,NIFTY22111018850CE,NIFTY22111018850PE
2022-11-09,NIFTY,18900,True,True,NIFTY22111018900CE,NIFTY22111018900PE
2022-11-09,NIFTY,18950,True,True,NIFTY22111018950CE,NIFTY22111018950PE
2022-11-09,NIFTY,19000,True,True,NIFTY22111019000CE,NIFTY22111019000PE
2022-11-09,NIFTY,19050,True,True,NIFTY22111019050CE,NIFTY22111019050PE
2022-11-09,NIFTY,19100,True,False,NIFTY22111019100CE,
2022-11-09,NIFTY,19150,True,True,NIFTY22111019150CE,NIFTY22111019150PE
2022-11-09,NIFTY,19200,True,True,NIFTY22111019200CE,NIFTY22111019200PE
2022-11-09,NIFTY,19250,True,False,NIFTY22111019250CE,
2022-11-09,NIFTY,19300,True,True,NIFTY22111019300CE,NIFTY22111019300PE
2022-11-09,NIFTY,19350,True,False,NIFTY22111019350CE,
2022-11-09,NIFTY,19400,True,True,NIFTY22111019400CE,NIFTY22111019400PE
2022-11-09,NIFTY,19450,True,False,NIFTY22111019450CE,
2022-11-09,NIFTY,19500,True,True,NIFTY22111019500CE,NIFTY22111019500PE
2022-11-09,NIFTY,19550,True,False,NIFTY22111019550CE,
2022-11-09,NIFTY,19600,True,False,NIFTY22111019600CE,
2022-11-09,NIFTY,19650,True,False,NIFTY22111019650CE,
2022-11-09,NIFTY,19700,True,False,NIFTY22111019700CE,
2022-11-09,NIFTY,19750,True,False,NIFTY22111019750CE,
2022-11-09,NIFTY,19800,True,True,NIFTY22111019800CE,NIFTY22111019800PE
2022-11-09,NIFTY,19850,True,False,NIFTY22111019850CE,
2022-11-09,NIFTY,19900,True,False,NIFTY22111019900CE,
2022-11-09,NIFTY,19950,True,False,NIFTY22111019950CE,
2022-11-10,BANKNIFTY,30500,False,True,,BANKNIFTY22111030500PE
2022-11-10,BANKNIFTY,31000,False,True,,BANKNIFTY22111031000PE
2022-11-10,BANKNIFTY,31500,False,True,,BANKNIFTY22111031500PE
2022-11-10,BANKNIFTY,32000,False,True,,BANKNIFTY22111032000PE
2022-11-10,BANKNIFTY,32500,False,True,,BANKNIFTY22111032500PE
2022-11-10,BANKNIFTY,33000,False,True,,BANKNIFTY22111033000PE
2022-11-10,BANKNIFTY,33500,False,True,,BANKNIFTY22111033500PE
2022-11-10,BANKNIFTY,34000,False,True,,BANKNIFTY22111034000PE
2022-11-10,BANKNIFTY,34500,False,True,,BANKNIFTY22111034500PE
2022-11-10,BANKNIFTY,35000,True,True,BANKNIFTY22111035000CE,BANKNIFTY22111035000PE
2022-11-10,BANKNIFTY,35300,False,True,,BANKNIFTY22111035300PE
2022-11-10,BANKNIFTY,35400,False,True,,BANKNIFTY22111035400PE
2022-11-10,BANKNIFTY,35500,True,True,BANKNIFTY22111035500CE,BANKNIFTY22111035500PE
2022-11-10,BANKNIFTY,35600,False,True,,BANKNIFTY22111035600PE
2022-11-10,BANKNIFTY,35700,False,True,,BANKNIFTY22111035700PE
2022-11-10,BANKNIFTY,35800,False,True,,BANKNIFTY22111035800PE
2022-11-10,BANKNIFTY,35900,False,True,,BANKNIFTY22111035900PE
2022-11-10,BANKNIFTY,36000,True,True,BANKNIFTY22111036000CE,BANKNIFTY22111036000PE
2022-11-10,BANKNIFTY,36100,False,True,,BANKNIFTY22111036100PE
2022-11-10,BANKNIFTY,36200,False,True,,BANKNIFTY22111036200PE
2022-11-10,BANKNIFTY,36300,False,True,,BANKNIFTY22111036300PE
2022-11-10,BANKNIFTY,36400,False,True,,BANKNIFTY22111036400PE
2022-11-10,BANKNIFTY,36500,True,True,BANKNIFTY22111036500CE,BANKNIFTY22111036500PE
2022-11-10,BANKNIFTY,36600,False,True,,BANKNIFTY22111036600PE
2022-11-10,BANKNIFTY,36700,False,True,,BANKNIFTY22111036700PE
2022-11-10,BANKNIFTY,36800,False,True,,BANKNIFTY22111036800PE
2022-11-10,BANKNIFTY,36900,False,True,,BANKNIFTY22111036900PE
2022-11-10,BANKNIFTY,37000,True,True,BANKNIFTY22111037000CE,BANKNIFTY22111037000PE
2022-11-10,BANKNIFTY,37100,False,True,,BANKNIFTY22111037100PE
2022-11-10,BANKNIFTY,37200,False,True,,BANKNIFTY22111037200PE
2022-11-10,BANKNIFTY,37300,True,True,BANKNIFTY22111037300CE,BANKNIFTY22111037300PE
2022-11-10,BANKNIFTY,37400,False,True,,BANKNIFTY22111037400PE
2022-11-10,BANKNIFTY,37500,True,True,BANKNIFTY22111037500CE,BANKNIFTY22111037500PE
2022-11-10,BANKNIFTY,37600,False,True,,BANKNIFTY22111037600PE
2022-11-10,BANKNIFTY,37700,False,True,,BANKNIFTY22111037700PE
2022-11-10,BANKNIFTY,37800,False,True,,BANKNIFTY22111037800PE
2022-11-10,BANKNIFTY,37900,False,True,,BANKNIFTY22111037900PE
2022-11-10,BANKNIFTY,38000,True,True,BANKNIFTY22111038000CE,BANKNIFTY22111038000PE
2022-11-10,BANKNIFTY,38100,True,True,BANKNIFTY22111038100CE,BANKNIFTY22111038100PE
2022-11-10,BANKNIFTY,38200,False,True,,BANKNIFTY22111038200PE
2022-11-10,BANKNIFTY,38300,False,True,,BANKNIFTY22111038300PE
2022-11-10,BANKNIFTY,38400,False,True,,BANKNIFTY22111038400PE
2022-11-10,BANKNIFTY,38500,True,True,BANKNIFTY22111038500CE,BANKNIFTY22111038500PE
2022-11-10,BANKNIFTY,38600,True,True,BANKNIFTY22111038600CE,BANKNIFTY22111038600PE
2022-11-10,BANKNIFTY,38700,True,True,BANKNIFTY22111038700CE,BANKNIFTY22111038700PE
2022-11-10,BANKNIFTY,38800,True,True,BANKNIFTY22111038800CE,BANKNIFTY22111038800PE
2022-11-10,BANKNIFTY,38900,False,True,,BANKNIFTY22111038900PE
2022-11-10,BANKNIFTY,39000,True,True,BANKNIFTY22111039000CE,BANKNIFTY22111039000PE
2022-11-10,BANKNIFTY,39100,True,True,BANKNIFTY22111039100CE,BANKNIFTY22111039100PE
2022-11-10,BANKNIFTY,39200,True,True,BANKNIFTY22111039200CE,BANKNIFTY22111039200PE
2022-11-10,BANKNIFTY,39300,True,True,BANKNIFTY22111039300CE,BANKNIFTY22111039300PE
2022-11-10,BANKNIFTY,39400,True,True,BANKNIFTY22111039400CE,BANKNIFTY22111039400PE
2022-11-10,BANKNIFTY,39500,True,True,BANKNIFTY22111039500CE,BANKNIFTY22111039500PE
2022-11-10,BANKNIFTY,39600,True,True,BANKNIFTY22111039600CE,BANKNIFTY22111039600PE
2022-11-10,BANKNIFTY,39700,True,True,BANKNIFTY22111039700CE,BANKNIFTY22111039700PE
2022-11-10,BANKNIFTY,39800,True,True,BANKNIFTY22111039800CE,BANKNIFTY22111039800PE
2022-11-10,BANKNIFTY,39900,True,True,BANKNIFTY22111039900CE,BANKNIFTY22111039900PE
2022-11-10,BANKNIFTY,40000,True,True,BANKNIFTY22111040000CE,BANKNIFTY22111040000PE
2022-11-10,BANKNIFTY,40100,True,True,BANKNIFTY22111040100CE,BANKNIFTY22111040100PE
2022-11-10,BANKNIFTY,40200,True,True,BANKNIFTY22111040200CE,BANKNIFTY22111040200PE
2022-11-10,BANKNIFTY,40300,True,True,BANKNIFTY22111040300CE,BANKNIFTY22111040300PE
2022-11-10,BANKNIFTY,40400,True,True,BANKNIFTY22111040400CE,BANKNIFTY22111040400PE
2022-11-10,BANKNIFTY,40500,True,True,BANKNIFTY22111040500CE,BANKNIFTY22111040500PE
2022-11-10,BANKNIFTY,40600,True,True,BANKNIFTY22111040600CE,BANKNIFTY22111040600PE
2022-11-10,BANKNIFTY,40700,True,True,BANKNIFTY22111040700CE,BANKNIFTY22111040700PE
2022-11-10,BANKNIFTY,40800,True,True,BANKNIFTY22111040800CE,BANKNIFTY22111040800PE
2022-11-10,BANKNIFTY,40900,True,True,BANKNIFTY22111040900CE,BANKNIFTY22111040900PE
2022-11-10,BANKNIFTY,41000,True,True,BANKNIFTY22111041000CE,BANKNIFTY22111041000PE
2022-11-10,BANKNIFTY,41100,True,True,BANKNIFTY22111041100CE,BANKNIFTY22111041100PE
2022-11-10,BANKNIFTY,41200,True,True,BANKNIFTY22111041200CE,BANKNIFTY22111041200PE
2022-11-10,BANKNIFTY,41300,True,True,BANKNIFTY22111041300CE,BANKNIFTY22111041300PE
2022-11-10,BANKNIFTY,41400,True,True,BANKNIFTY22111041400CE,BANKNIFTY22111041400PE
2022-11-10,BANKNIFTY,41500,True,True,BANKNIFTY22111041500CE,BANKNIFTY22111041500PE
2022-11-10,BANKNIFTY,41600,True,True,BANKNIFTY22111041600CE,BANKNIFTY22111041600PE
2022-11-10,BANKNIFTY,41700,True,True,BANKNIFTY22111041700CE,BANKNIFTY22111041700PE
2022-11-10,BANKNIFTY,41800,True,True,BANKNIFTY22111041800CE,BANKNIFTY22111041800PE
2022-11-10,BANKNIFTY,41900,True,True,BANKNIFTY22111041900CE,BANKNIFTY22111041900PE
2022-11-10,BANKNIFTY,42000,True,True,BANKNIFTY22111042000CE,BANKNIFTY22111042000PE
2022-11-10,BANKNIFTY,42100,True,True,BANKNIFTY22111042100CE,BANKNIFTY22111042100PE
2022-11-10,BANKNIFTY,42200,True,True,BANKNIFTY22111042200CE,BANKNIFTY22111042200PE
2022-11-10,BANKNIFTY,42300,True,True,BANKNIFTY22111042300CE,BANKNIFTY22111042300PE
2022-11-10,BANKNIFTY,42400,True,True,BANKNIFTY22111042400CE,BANKNIFTY22111042400PE
2022-11-10,BANKNIFTY,42500,True,True,BANKNIFTY22111042500CE,BANKNIFTY22111042500PE
2022-11-10,BANKNIFTY,42600,True,True,BANKNIFTY22111042600CE,BANKNIFTY22111042600PE
2022-11-10,BANKNIFTY,42700,True,True,BANKNIFTY22111042700CE,BANKNIFTY22111042700PE
2022-11-10,BANKNIFTY,42800,True,True,BANKNIFTY22111042800CE,BANKNIFTY22111042800PE
2022-11-10,BANKNIFTY,42900,True,True,BANKNIFTY22111042900CE,BANKNIFTY22111042900PE
2022-11-10,BANKNIFTY,43000,True,True,BANKNIFTY22111043000CE,BANKNIFTY22111043000PE
2022-11-10,BANKNIFTY,43100,True,True,BANKNIFTY22111043100CE,BANKNIFTY22111043100PE
2022-11-10,BANKNIFTY,43200,True,True,BANKNIFTY22111043200CE,BANKNIFTY22111043200PE
2022-11-10,BANKNIFTY,43300,True,True,BANKNIFTY22111043300CE,BANKNIFTY22111043300PE
2022-11-10,BANKNIFTY,43400,True,True,BANKNIFTY22111043400CE,BANKNIFTY22111043400PE
2022-11-10,BANKNIFTY,43500,True,True,BANKNIFTY22111043500CE,BANKNIFTY22111043500PE
2022-11-10,BANKNIFTY,43600,True,False,BANKNIFTY22111043600CE,
2022-11-10,BANKNIFTY,43700,True,True,BANKNIFTY22111043700CE,BANKNIFTY22111043700PE
2022-11-10,BANKNIFTY,43800,True,False,BANKNIFTY22111043800CE,
2022-11-10,BANKNIFTY,44000,True,True,BANKNIFTY22111044000CE,BANKNIFTY22111044000PE
2022-11-10,BANKNIFTY,44500,True,True,BANKNIFTY22111044500CE,BANKNIFTY22111044500PE
2022-11-10,BANKNIFTY,45000,True,True,BANKNIFTY22111045000CE,BANKNIFTY22111045000PE
2022-11-10,BANKNIFTY,45500,True,False,BANKNIFTY22111045500CE,
2022-11-10,BANKNIFTY,46000,True,False,BANKNIFTY22111046000CE,
2022-11-10,BANKNIFTY,46500,True,False,BANKNIFTY22111046500CE,
2022-11-10,BANKNIFTY,47000,True,False,BANKNIFTY22111047000CE,
2022-11-10,NIFTY,14800,False,True,,NIFTY22111014800PE
2022-11-10,NIFTY,14850,False,True,,NIFTY22111014850PE
2022-11-10,NIFTY,14900,False,True,,NIFTY22111014900PE
2022-11-10,NIFTY,14950,False,True,,NIFTY22111014950PE
2022-11-10,NIFTY,15000,False,True,,NIFTY22111015000PE
2022-11-10,NIFTY,15050,False,True,,NIFTY22111015050PE
2022-11-10,NIFTY,15100,False,True,,NIFTY22111015100PE
2022-11-10,NIFTY,15150,False,True,,NIFTY22111015150PE
2022-11-10,NIFTY,15200,False,True,,NIFTY22111015200PE
2022-11-10,NIFTY,15250,False,True,,NIFTY22111015250PE
2022-11-10,NIFTY,15300,False,True,,NIFTY22111015300PE
2022-11-10,NIFTY,15350,False,True,,NIFTY22111015350PE
2022-11-10,NIFTY,15400,False,True,,NIFTY22111015400PE
2022-11-10,NIFTY,15450,False,True,,NIFTY22111015450PE
2022-11-10,NIFTY,15500,False,True,,NIFTY22111015500PE
2022-11-10,NIFTY,15550,False,True,,NIFTY22111015550PE
2022-11-10,NIFTY,15600,False,True,,NIFTY22111015600PE
2022-11-10,NIFTY,15650,False,True,,NIFTY22111015650PE
2022-11-10,NIFTY,15700,False,True,,NIFTY22111015700PE
2022-11-10,NIFTY,15750,False,True,,NIFTY22111015750PE
2022-11-10,NIFTY,15800,False,True,,NIFTY22111015800PE
2022-11-10,NIFTY,15850,False,True,,NIFTY22111015850PE
2022-11-10,NIFTY,15900,False,True,,NIFTY22111015900PE
2022-11-10,NIFTY,15950,False,True,,NIFTY22111015950PE
2022-11-10,NIFTY,16000,True,True,NIFTY22111016000CE,NIFTY22111016000PE
2022-11-10,NIFTY,16050,False,True,,NIFTY22111016050PE
2022-11-10,NIFTY,16100,False,True,,NIFTY22111016100PE
2022-11-10,NIFTY,16150,False,True,,NIFTY22111016150PE
2022-11-10,NIFTY,16200,False,True,,NIFTY22111016200PE
2022-11-10,NIFTY,16250,False,True,,NIFTY22111016250PE
2022-11-10,NIFTY,16300,True,True,NIFTY22111016300CE,NIFTY22111016300PE
2022-11-10,NIFTY,16350,False,True,,NIFTY22111016350PE
2022-11-10,NIFTY,16400,True,True,NIFTY22111016400CE,NIFTY22111016400PE
2022-11-10,NIFTY,16450,False,True,,NIFTY22111016450PE
2022-11-10,NIFTY,16500,True,True,NIFTY22111016500CE,NIFTY22111016500PE
2022-11-10,NIFTY,16550,False,True,,NIFTY22111016550PE
2022-11-10,NIFTY,16600,True,True,NIFTY22111016600CE,NIFTY22111016600PE
2022-11-10,NIFTY,16650,False,True,,NIFTY22111016650PE
2022-11-10,NIFTY,16700,True,True,NIFTY22111016700CE,NIFTY22111016700PE
2022-11-10,NIFTY,16750,True,True,NIFTY22111016750CE,NIFTY22111016750PE
2022-11-10,NIFTY,16800,True,True,NIFTY22111016800CE,NIFTY22111016800PE
2022-11-10,NIFTY,16850,True,True,NIFTY22111016850CE,NIFTY22111016850PE
2022-11-10,NIFTY,16900,True,True,NIFTY22111016900CE,NIFTY22111016900PE
2022-11-10,NIFTY,16950,True,True,NIFTY22111016950CE,NIFTY22111016950PE
2022-11-10,NIFTY,17000,True,True,NIFTY22111017000CE,NIFTY22111017000PE
2022-11-10,NIFTY,17050,True,True,NIFTY22111017050CE,NIFTY22111017050PE
2022-11-10,NIFTY,17100,True,True,NIFTY22111017100CE,NIFTY22111017100PE
2022-11-10,NIFTY,17150,True,True,NIFTY22111017150CE,NIFTY22111017150PE
2022-11-10,NIFTY,17200,True,True,NIFTY22111017200CE,NIFTY22111017200PE
2022-11-10,NIFTY,17250,True,True,NIFTY22111017250CE,NIFTY22111017250PE
2022-11-10,NIFTY,17300,True,True,NIFTY22111017300CE,NIFTY22111017300PE
2022-11-10,NIFTY,17350,True,True,NIFTY22111017350CE,NIFTY22111017350PE
2022-11-10,NIFTY,17400,True,True,NIFTY22111017400CE,NIFTY22111017400PE
2022-11-10,NIFTY,17450,True,True,NIFTY22111017450CE,NIFTY22111017450PE
2022-11-10,NIFTY,17500,True,True,NIFTY22111017500CE,NIFTY22111017500PE
2022-11-10,NIFTY,17550,True,True,NIFTY22111017550CE,NIFTY22111017550PE
2022-11-10,NIFTY,17600,True,True,NIFTY22111017600CE,NIFTY22111017600PE
2022-11-10,NIFTY,17650,True,True,NIFTY22111017650CE,NIFTY22111017650PE
2022-11-10,NIFTY,17700,True,True,NIFTY22111017700CE,NIFTY22111017700PE
2022-11-10,NIFTY,17750,True,True,NIFTY22111017750CE,NIFTY22111017750PE
2022-11-10,NIFTY,17800,True,True,NIFTY22111017800CE,NIFTY22111017800PE
2022-11-10,NIFTY,17850,True,True,NIFTY22111017850CE,NIFTY22111017850PE
2022-11-10,NIFTY,17900,True,True,NIFTY22111017900CE,NIFTY22111017900PE
2022-11-10,NIFTY,17950,True,True,NIFTY22111017950CE,NIFTY22111017950PE
2022-11-10,NIFTY,18000,True,True,NIFTY22111018000CE,NIFTY22111018000PE
2022-11-10,NIFTY,18050,True,True,NIFTY22111018050CE,NIFTY22111018050PE
2022-11-10,NIFTY,18100,True,True,NIFTY22111018100CE,NIFTY22111018100PE
2022-11-10,NIFTY,18150,True,True,NIFTY22111018150CE,NIFTY22111018150PE
2022-11-10,NIFTY,18200,True,True,NIFTY22111018200CE,NIFTY22111018200PE
2022-11-10,NIFTY,18250,True,True,NIFTY22111018250CE,NIFTY22111018250PE
2022-11-10,NIFTY,18300,True,True,NIFTY22111018300CE,NIFTY22111018300PE
2022-11-10,NIFTY,18350,True,True,NIFTY22111018350CE,NIFTY22111018350PE
2022-11-10,NIFTY,18400,True,True,NIFTY22111018400CE,NIFTY22111018400PE
2022-11-10,NIFTY,18450,True,True,NIFTY22111018450CE,NIFTY22111018450PE
2022-11-10,NIFTY,18500,True,True,NIFTY22111018500CE,NIFTY22111018500PE
2022-11-10,NIFTY,18550,True,True,NIFTY22111018550CE,NIFTY22111018550PE
2022-11-10,NIFTY,18600,True,True,NIFTY22111018600CE,NIFTY22111018600PE
2022-11-10,NIFTY,18650,True,True,NIFTY22111018650CE,NIFTY22111018650PE
2022-11-10,NIFTY,18700,True,True,NIFTY22111018700CE,NIFTY22111018700PE
2022-11-10,NIFTY,18750,True,True,NIFTY22111018750CE,NIFTY22111018750PE
2022-11-10,NIFTY,18800,True,True,NIFTY22111018800CE,NIFTY22111018800PE
2022-11-10,NIFTY,18850,True,True,NIFTY22111018850CE,NIFTY22111018850PE
2022-11-10,NIFTY,18900,True,True,NIFTY22111018900CE,NIFTY22111018900PE
2022-11-10,NIFTY,18950,True,False,NIFTY22111018950CE,
2022-11-10,NIFTY,19000,True,True,NIFTY22111019000CE,NIFTY22111019000PE
2022-11-10,NIFTY,19050,True,True,NIFTY22111019050CE,NIFTY22111019050PE
2022-11-10,NIFTY,19100,True,False,NIFTY22111019100CE,
2022-11-10,NIFTY,19150,True,False,NIFTY22111019150CE,
2022-11-10,NIFTY,19200,True,False,NIFTY22111019200CE,
2022-11-10,NIFTY,19250,True,False,NIFTY22111019250CE,
2022-11-10,NIFTY,19300,True,False,NIFTY22111019300CE,
2022-11-10,NIFTY,19350,True,False,NIFTY22111019350CE,
2022-11-10,NIFTY,19400,True,False,NIFTY22111019400CE,
2022-11-10,NIFTY,19450,True,False,NIFTY22111019450CE,
2022-11-10,NIFTY,19500,True,False,NIFTY22111019500CE,
2022-11-10,NIFTY,19550,True,False,NIFTY22111019550CE,
2022-11-10,NIFTY,19600,True,False,NIFTY22111019600CE,
2022-11-10,NIFTY,19650,True,False,NIFTY22111019650CE,
2022-11-10,NIFTY,19700,True,False,NIFTY22111019700CE,
2022-11-10,NIFTY,19750,True,False,NIFTY22111019750CE,
2022-11-10,NIFTY,19800,True,False,NIFTY22111019800CE,
2022-11-10,NIFTY,19850,True,False,NIFTY22111019850CE,
2022-11-10,NIFTY,19900,True,False,NIFTY22111019900CE,
2022-11-10,NIFTY,19950,True,False,NIFTY22111019950CE,
2022-11-11,BANKNIFTY,30500,False,True,,BANKNIFTY22111730500PE
2022-11-11,BANKNIFTY,31000,False,True,,BANKNIFTY22111731000PE
2022-11-11,BANKNIFTY,31500,False,True,,BANKNIFTY22111731500PE
2022-11-11,BANKNIFTY,32000,False,True,,BANKNIFTY22111732000PE
2022-11-11,BANKNIFTY,32500,False,True,,BANKNIFTY22111732500PE
2022-11-11,BANKNIFTY,33000,False,True,,BANKNIFTY22111733000PE
2022-11-11,BANKNIFTY,33500,False,True,,BANKNIFTY22111733500PE
2022-11-11,BANKNIFTY,34000,False,True,,BANKNIFTY22111734000PE
2022-11-11,BANKNIFTY,34500,False,True,,BANKNIFTY22111734500PE
2022-11-11,BANKNIFTY,34600,False,True,,BANKNIFTY22111734600PE
2022-11-11,BANKNIFTY,35000,False,True,,BANKNIFTY22111735000PE
2022-11-11,BANKNIFTY,35200,False,True,,BANKNIFTY22111735200PE
2022-11-11,BANKNIFTY,35500,False,True,,BANKNIFTY22111735500PE
2022-11-11,BANKNIFTY,36000,False,True,,BANKNIFTY22111736000PE
2022-11-11,BANKNIFTY,36500,False,True,,BANKNIFTY22111736500PE
2022-11-11,BANKNIFTY,36800,False,True,,BANKNIFTY22111736800PE
2022-11-11,BANKNIFTY,36900,False,True,,BANKNIFTY22111736900PE
2022-11-11,BANKNIFTY,37000,False,True,,BANKNIFTY22111737000PE
2022-11-11,BANKNIFTY,37100,False,True,,BANKNIFTY22111737100PE
2022-11-11,BANKNIFTY,37200,False,True,,BANKNIFTY22111737200PE
2022-11-11,BANKNIFTY,37300,False,True,,BANKNIFTY22111737300PE
2022-11-11,BANKNIFTY,37400,False,True,,BANKNIFTY22111737400PE
2022-11-11,BANKNIFTY,37500,True,True,BANKNIFTY22111737500CE,BANKNIFTY22111737500PE
2022-11-11,BANKNIFTY,37600,False,True,,BANKNIFTY22111737600PE
2022-11-11,BANKNIFTY,37700,False,True,,BANKNIFTY22111737700PE
2022-11-11,BANKNIFTY,37800,False,True,,BANKNIFTY22111737800PE
2022-11-11,BANKNIFTY,37900,False,True,,BANKNIFTY22111737900PE
2022-11-11,BANKNIFTY,38000,True,True,BANKNIFTY22111738000CE,BANKNIFTY22111738000PE
2022-11-11,BANKNIFTY,38100,False,True,,BANKNIFTY22111738100PE
2022-11-11,BANKNIFTY,38200,False,True,,BANKNIFTY22111738200PE
2022-11-11,BANKNIFTY,38300,False,True,,BANKNIFTY22111738300PE
2022-11-11,BANKNIFTY,38400,False,True,,BANKNIFTY22111738400PE
2022-11-11,BANKNIFTY,38500,True,True,BANKNIFTY22111738500CE,BANKNIFTY22111738500PE
2022-11-11,BANKNIFTY,38600,False,True,,BANKNIFTY22111738600PE
2022-11-11,BANKNIFTY,38700,False,True,,BANKNIFTY22111738700PE
2022-11-11,BANKNIFTY,38800,False,True,,BANKNIFTY22111738800PE
2022-11-11,BANKNIFTY,38900,False,True,,BANKNIFTY22111738900PE
2022-11-11,BANKNIFTY,39000,True,True,BANKNIFTY22111739000CE,BANKNIFTY22111739000PE
2022-11-11,BANKNIFTY,39100,False,True,,BANKNIFTY22111739100PE
2022-11-11,BANKNIFTY,39200,False,True,,BANKNIFTY22111739200PE
2022-11-11,BANKNIFTY,39300,False,True,,BANKNIFTY22111739300PE
2022-11-11,BANKNIFTY,39400,False,True,,BANKNIFTY22111739400PE
2022-11-11,BANKNIFTY,39500,True,True,BANKNIFTY22111739500CE,BANKNIFTY22111739500PE
2022-11-11,BANKNIFTY,39600,False,True,,BANKNIFTY22111739600PE
2022-11-11,BANKNIFTY,39700,False,True,,BANKNIFTY22111739700PE
2022-11-11,BANKNIFTY,39800,True,True,BANKNIFTY22111739800CE,BANKNIFTY22111739800PE
2022-11-11,BANKNIFTY,39900,True,True,BANKNIFTY22111739900CE,BANKNIFTY22111739900PE
2022-11-11,BANKNIFTY,40000,True,True,BANKNIFTY22111740000CE,BANKNIFTY22111740000PE
2022-11-11,BANKNIFTY,40100,True,True,BANKNIFTY22111740100CE,BANKNIFTY22111740100PE
