trade_date,timestamp,underlier,state,strike,ce_instrument,ce_entry_price,pe_instrument,pe_entry_price,trigger
2022-11-11,2022-11-11 15:25:34,NIFTY,HOLDING,18450.0,NIFTY22111718450CE,73.75,NIFTY22111718450PE,143.25,ROLL
2022-11-11,2022-11-11 15:25:35,NIFTY,HOLDING,18400.0,NIFTY22111718400CE,96.9,NIFTY22111718400PE,116.65,ROLL
2022-11-11,2022-11-11 15:25:40,NIFTY,HOLDING,18450.0,NIFTY22111718450CE,73.65,NIFTY22111718450PE,143.1,ROLL
2022-11-11,2022-11-11 15:25:41,NIFTY,HOLDING,18400.0,NIFTY22111718400CE,97.0,NIFTY22111718400PE,115.8,ROLL
2022-11-11,2022-11-11 15:25:42,NIFTY,HOLDING,18450.0,NIFTY22111718450CE,73.5,NIFTY22111718450PE,141.6,ROLL
2022-11-11,2022-11-11 15:29:59,NIFTY,FLAT,,,,,,SQUAREOFF
2022-11-11,2022-11-11 09:15:00,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,332.0,BANKNIFTY22111742200PE,382.0,ENTRY
2022-11-11,2022-11-11 09:15:01,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,294.0,BANKNIFTY22111742300PE,418.15,ROLL
2022-11-11,2022-11-11 09:15:09,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,325.05,BANKNIFTY22111742200PE,364.6,ROLL
2022-11-11,2022-11-11 09:16:19,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,277.1,BANKNIFTY22111742300PE,402.65,ROLL
2022-11-11,2022-11-11 09:16:21,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,324.9,BANKNIFTY22111742200PE,349.3,ROLL
2022-11-11,2022-11-11 09:16:22,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,277.55,BANKNIFTY22111742300PE,403.2,ROLL
2022-11-11,2022-11-11 09:16:36,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,326.2,BANKNIFTY22111742200PE,350.05,ROLL
2022-11-11,2022-11-11 09:16:41,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,273.15,BANKNIFTY22111742300PE,406.85,ROLL
2022-11-11,2022-11-11 09:16:43,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,320.75,BANKNIFTY22111742200PE,356.2,ROLL
2022-11-11,2022-11-11 09:41:39,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.2,BANKNIFTY22111742100PE,338.55,ROLL
2022-11-11,2022-11-11 09:41:46,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,263.2,BANKNIFTY22111742200PE,390.15,ROLL
2022-11-11,2022-11-11 09:42:04,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.6,BANKNIFTY22111742100PE,340.25,ROLL
2022-11-11,2022-11-11 09:42:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,264.4,BANKNIFTY22111742200PE,391.15,ROLL
2022-11-11,2022-11-11 09:42:13,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,312.45,BANKNIFTY22111742100PE,336.8,ROLL
2022-11-11,2022-11-11 09:42:14,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,264.95,BANKNIFTY22111742200PE,389.6,ROLL
2022-11-11,2022-11-11 09:43:46,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.8,BANKNIFTY22111742100PE,339.0,ROLL
2022-11-11,2022-11-11 09:43:53,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,263.3,BANKNIFTY22111742200PE,390.75,ROLL
2022-11-11,2022-11-11 09:43:54,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,310.2,BANKNIFTY22111742100PE,338.3,ROLL
2022-11-11,2022-11-11 09:43:56,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,263.2,BANKNIFTY22111742200PE,391.75,ROLL
2022-11-11,2022-11-11 09:43:57,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,309.9,BANKNIFTY22111742100PE,338.8,ROLL
2022-11-11,2022-11-11 09:45:43,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,259.55,BANKNIFTY22111742200PE,390.4,ROLL
2022-11-11,2022-11-11 09:45:45,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.75,BANKNIFTY22111742100PE,337.15,ROLL
2022-11-11,2022-11-11 09:45:48,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.75,BANKNIFTY22111742200PE,389.4,ROLL
2022-11-11,2022-11-11 09:45:49,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.4,BANKNIFTY22111742100PE,335.8,ROLL
2022-11-11,2022-11-11 09:45:51,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,261.35,BANKNIFTY22111742200PE,386.65,ROLL
2022-11-11,2022-11-11 09:45:52,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.0,BANKNIFTY22111742100PE,334.8,ROLL
2022-11-11,2022-11-11 09:45:55,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.95,BANKNIFTY22111742200PE,388.6,ROLL
2022-11-11,2022-11-11 09:46:00,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.6,BANKNIFTY22111742100PE,333.45,ROLL
2022-11-11,2022-11-11 09:46:02,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.8,BANKNIFTY22111742200PE,389.95,ROLL
2022-11-11,2022-11-11 09:46:04,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.0,BANKNIFTY22111742100PE,336.8,ROLL
2022-11-11,2022-11-11 09:46:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.1,BANKNIFTY22111742200PE,390.55,ROLL
2022-11-11,2022-11-11 09:46:09,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,306.1,BANKNIFTY22111742100PE,337.25,ROLL
2022-11-11,2022-11-11 09:46:13,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,261.0,BANKNIFTY22111742200PE,386.85,ROLL
2022-11-11,2022-11-11 09:46:19,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.25,BANKNIFTY22111742100PE,337.0,ROLL
2022-11-11,2022-11-11 09:46:23,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,261.0,BANKNIFTY22111742200PE,386.0,ROLL
2022-11-11,2022-11-11 09:46:37,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.4,BANKNIFTY22111742100PE,336.95,ROLL
2022-11-11,2022-11-11 09:46:41,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,259.7,BANKNIFTY22111742200PE,390.0,ROLL
2022-11-11,2022-11-11 09:46:47,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,304.3,BANKNIFTY22111742100PE,340.0,ROLL
2022-11-11,2022-11-11 09:48:49,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,259.75,BANKNIFTY22111742200PE,389.15,ROLL
2022-11-11,2022-11-11 09:48:52,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.0,BANKNIFTY22111742100PE,336.5,ROLL
2022-11-11,2022-11-11 09:49:16,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,260.45,BANKNIFTY22111742200PE,387.05,ROLL
2022-11-11,2022-11-11 09:58:53,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,302.95,BANKNIFTY22111742100PE,334.75,ROLL
2022-11-11,2022-11-11 10:00:12,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.65,BANKNIFTY22111742200PE,384.1,ROLL
2022-11-11,2022-11-11 10:00:13,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.0,BANKNIFTY22111742100PE,330.9,ROLL
2022-11-11,2022-11-11 10:00:15,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,259.7,BANKNIFTY22111742200PE,383.35,ROLL
2022-11-11,2022-11-11 10:04:01,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.15,BANKNIFTY22111742100PE,334.7,ROLL
2022-11-11,2022-11-11 10:04:02,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,257.65,BANKNIFTY22111742200PE,385.15,ROLL
2022-11-11,2022-11-11 10:04:13,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,306.8,BANKNIFTY22111742100PE,334.2,ROLL
2022-11-11,2022-11-11 10:04:15,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,256.95,BANKNIFTY22111742200PE,387.4,ROLL
2022-11-11,2022-11-11 10:04:19,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,306.75,BANKNIFTY22111742100PE,333.05,ROLL
2022-11-11,2022-11-11 10:04:25,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,256.95,BANKNIFTY22111742200PE,386.6,ROLL
2022-11-11,2022-11-11 10:04:28,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,304.2,BANKNIFTY22111742100PE,334.9,ROLL
2022-11-11,2022-11-11 10:04:32,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,255.4,BANKNIFTY22111742200PE,388.2,ROLL
2022-11-11,2022-11-11 10:04:44,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,306.1,BANKNIFTY22111742100PE,333.25,ROLL
2022-11-11,2022-11-11 10:04:46,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.35,BANKNIFTY22111742200PE,386.15,ROLL
2022-11-11,2022-11-11 10:04:51,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.3,BANKNIFTY22111742100PE,334.6,ROLL
2022-11-11,2022-11-11 10:04:54,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,257.3,BANKNIFTY22111742200PE,386.95,ROLL
2022-11-11,2022-11-11 10:04:56,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.05,BANKNIFTY22111742100PE,333.65,ROLL
2022-11-11,2022-11-11 10:05:01,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,255.65,BANKNIFTY22111742200PE,388.6,ROLL
2022-11-11,2022-11-11 10:05:02,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,303.55,BANKNIFTY22111742100PE,335.95,ROLL
2022-11-11,2022-11-11 10:05:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,257.1,BANKNIFTY22111742200PE,384.35,ROLL
2022-11-11,2022-11-11 10:05:11,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,306.15,BANKNIFTY22111742100PE,331.75,ROLL
2022-11-11,2022-11-11 10:05:14,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.5,BANKNIFTY22111742200PE,384.9,ROLL
2022-11-11,2022-11-11 10:06:02,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.65,BANKNIFTY22111742100PE,333.95,ROLL
2022-11-11,2022-11-11 10:06:03,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.05,BANKNIFTY22111742200PE,386.3,ROLL
2022-11-11,2022-11-11 10:08:52,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.55,BANKNIFTY22111742100PE,335.1,ROLL
2022-11-11,2022-11-11 10:08:53,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,260.0,BANKNIFTY22111742200PE,387.2,ROLL
2022-11-11,2022-11-11 10:08:55,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.5,BANKNIFTY22111742100PE,334.6,ROLL
2022-11-11,2022-11-11 10:08:58,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,260.6,BANKNIFTY22111742200PE,387.95,ROLL
2022-11-11,2022-11-11 10:09:01,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.85,BANKNIFTY22111742100PE,337.0,ROLL
2022-11-11,2022-11-11 10:09:06,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.25,BANKNIFTY22111742200PE,389.75,ROLL
2022-11-11,2022-11-11 10:09:09,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,307.3,BANKNIFTY22111742100PE,336.1,ROLL
2022-11-11,2022-11-11 10:09:18,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,258.85,BANKNIFTY22111742200PE,389.55,ROLL
2022-11-11,2022-11-11 10:09:20,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,305.0,BANKNIFTY22111742100PE,338.3,ROLL
2022-11-11,2022-11-11 10:09:36,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,259.8,BANKNIFTY22111742200PE,388.8,ROLL
2022-11-11,2022-11-11 10:09:37,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,308.4,BANKNIFTY22111742100PE,335.6,ROLL
2022-11-11,2022-11-11 10:09:39,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,260.1,BANKNIFTY22111742200PE,388.6,ROLL
2022-11-11,2022-11-11 10:09:45,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,309.15,BANKNIFTY22111742100PE,334.85,ROLL
2022-11-11,2022-11-11 10:09:50,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,261.4,BANKNIFTY22111742200PE,386.5,ROLL
2022-11-11,2022-11-11 10:20:01,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,300.85,BANKNIFTY22111742100PE,335.95,ROLL
2022-11-11,2022-11-11 10:20:03,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,256.0,BANKNIFTY22111742200PE,387.25,ROLL
2022-11-11,2022-11-11 10:20:05,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,302.9,BANKNIFTY22111742100PE,334.0,ROLL
2022-11-11,2022-11-11 10:20:06,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,256.0,BANKNIFTY22111742200PE,387.0,ROLL
2022-11-11,2022-11-11 10:21:28,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,300.0,BANKNIFTY22111742100PE,339.5,ROLL
2022-11-11,2022-11-11 10:49:34,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,253.6,BANKNIFTY22111742200PE,390.75,ROLL
2022-11-11,2022-11-11 10:49:35,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,302.15,BANKNIFTY22111742100PE,336.7,ROLL
2022-11-11,2022-11-11 10:49:51,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,256.05,BANKNIFTY22111742200PE,388.05,ROLL
2022-11-11,2022-11-11 10:49:57,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,304.2,BANKNIFTY22111742100PE,335.7,ROLL
2022-11-11,2022-11-11 10:49:59,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,255.6,BANKNIFTY22111742200PE,388.25,ROLL
2022-11-11,2022-11-11 10:50:02,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,302.3,BANKNIFTY22111742100PE,339.6,ROLL
2022-11-11,2022-11-11 10:50:09,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,254.45,BANKNIFTY22111742200PE,390.15,ROLL
2022-11-11,2022-11-11 10:50:11,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,300.95,BANKNIFTY22111742100PE,340.45,ROLL
2022-11-11,2022-11-11 10:51:30,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,255.7,BANKNIFTY22111742200PE,388.9,ROLL
2022-11-11,2022-11-11 10:51:38,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,300.0,BANKNIFTY22111742100PE,340.45,ROLL
2022-11-11,2022-11-11 10:51:46,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,254.3,BANKNIFTY22111742200PE,390.5,ROLL
2022-11-11,2022-11-11 10:51:48,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,303.5,BANKNIFTY22111742100PE,337.0,ROLL
2022-11-11,2022-11-11 10:51:50,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,254.65,BANKNIFTY22111742200PE,390.45,ROLL
2022-11-11,2022-11-11 10:51:51,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,301.95,BANKNIFTY22111742100PE,337.75,ROLL
2022-11-11,2022-11-11 10:51:56,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,253.9,BANKNIFTY22111742200PE,389.9,ROLL
2022-11-11,2022-11-11 10:51:59,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,301.95,BANKNIFTY22111742100PE,337.35,ROLL
2022-11-11,2022-11-11 10:52:03,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,253.7,BANKNIFTY22111742200PE,390.95,ROLL
2022-11-11,2022-11-11 10:52:04,BANKNIFTY,HOLDING,42100.0,BANKNIFTY22111742100CE,301.5,BANKNIFTY22111742100PE,338.55,ROLL
2022-11-11,2022-11-11 10:52:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,254.35,BANKNIFTY22111742200PE,389.8,ROLL
2022-11-11,2022-11-11 11:05:18,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.65,BANKNIFTY22111742300PE,387.4,ROLL
2022-11-11,2022-11-11 11:05:21,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,295.05,BANKNIFTY22111742200PE,340.5,ROLL
2022-11-11,2022-11-11 11:05:25,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.0,BANKNIFTY22111742300PE,390.3,ROLL
2022-11-11,2022-11-11 11:05:26,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,293.7,BANKNIFTY22111742200PE,340.6,ROLL
2022-11-11,2022-11-11 11:05:28,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,247.85,BANKNIFTY22111742300PE,392.15,ROLL
2022-11-11,2022-11-11 11:05:30,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,293.3,BANKNIFTY22111742200PE,342.3,ROLL
2022-11-11,2022-11-11 11:34:55,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.75,BANKNIFTY22111742300PE,394.3,ROLL
2022-11-11,2022-11-11 11:35:01,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,293.45,BANKNIFTY22111742200PE,344.0,ROLL
2022-11-11,2022-11-11 11:35:36,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.6,BANKNIFTY22111742300PE,394.85,ROLL
2022-11-11,2022-11-11 11:36:00,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.6,BANKNIFTY22111742200PE,343.8,ROLL
2022-11-11,2022-11-11 11:36:02,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,250.3,BANKNIFTY22111742300PE,395.65,ROLL
2022-11-11,2022-11-11 11:36:52,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,301.85,BANKNIFTY22111742200PE,343.6,ROLL
2022-11-11,2022-11-11 11:37:10,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,252.75,BANKNIFTY22111742300PE,395.8,ROLL
2022-11-11,2022-11-11 11:37:13,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,298.1,BANKNIFTY22111742200PE,346.0,ROLL
2022-11-11,2022-11-11 11:37:16,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,252.5,BANKNIFTY22111742300PE,397.55,ROLL
2022-11-11,2022-11-11 11:37:18,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,298.95,BANKNIFTY22111742200PE,345.8,ROLL
2022-11-11,2022-11-11 11:37:56,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,251.25,BANKNIFTY22111742300PE,396.7,ROLL
2022-11-11,2022-11-11 11:38:00,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.0,BANKNIFTY22111742200PE,346.15,ROLL
2022-11-11,2022-11-11 11:40:02,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.4,BANKNIFTY22111742300PE,396.05,ROLL
2022-11-11,2022-11-11 11:40:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,294.5,BANKNIFTY22111742200PE,345.0,ROLL
2022-11-11,2022-11-11 11:40:42,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,250.0,BANKNIFTY22111742300PE,396.7,ROLL
2022-11-11,2022-11-11 11:40:46,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,294.75,BANKNIFTY22111742200PE,346.35,ROLL
2022-11-11,2022-11-11 11:40:54,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,250.55,BANKNIFTY22111742300PE,396.15,ROLL
2022-11-11,2022-11-11 11:40:57,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,295.15,BANKNIFTY22111742200PE,347.0,ROLL
2022-11-11,2022-11-11 11:41:02,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,250.3,BANKNIFTY22111742300PE,395.0,ROLL
2022-11-11,2022-11-11 11:41:11,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.0,BANKNIFTY22111742200PE,343.4,ROLL
2022-11-11,2022-11-11 11:41:16,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,250.05,BANKNIFTY22111742300PE,396.8,ROLL
2022-11-11,2022-11-11 11:41:33,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,295.55,BANKNIFTY22111742200PE,347.55,ROLL
2022-11-11,2022-11-11 11:42:57,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.95,BANKNIFTY22111742300PE,395.15,ROLL
2022-11-11,2022-11-11 11:43:07,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.1,BANKNIFTY22111742200PE,343.6,ROLL
2022-11-11,2022-11-11 11:43:13,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,247.4,BANKNIFTY22111742300PE,396.95,ROLL
2022-11-11,2022-11-11 11:43:16,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.95,BANKNIFTY22111742200PE,344.0,ROLL
2022-11-11,2022-11-11 11:43:20,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.65,BANKNIFTY22111742300PE,397.3,ROLL
2022-11-11,2022-11-11 11:43:21,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,294.2,BANKNIFTY22111742200PE,346.25,ROLL
2022-11-11,2022-11-11 11:47:53,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.5,BANKNIFTY22111742300PE,395.1,ROLL
2022-11-11,2022-11-11 11:47:59,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.05,BANKNIFTY22111742200PE,343.95,ROLL
2022-11-11,2022-11-11 11:48:31,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.45,BANKNIFTY22111742300PE,396.1,ROLL
2022-11-11,2022-11-11 11:48:34,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,294.45,BANKNIFTY22111742200PE,346.5,ROLL
2022-11-11,2022-11-11 11:48:44,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.85,BANKNIFTY22111742300PE,396.35,ROLL
2022-11-11,2022-11-11 11:48:45,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.15,BANKNIFTY22111742200PE,345.65,ROLL
2022-11-11,2022-11-11 11:48:57,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.05,BANKNIFTY22111742300PE,396.85,ROLL
2022-11-11,2022-11-11 11:49:00,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,296.05,BANKNIFTY22111742200PE,345.65,ROLL
2022-11-11,2022-11-11 11:49:06,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,248.15,BANKNIFTY22111742300PE,397.05,ROLL
2022-11-11,2022-11-11 11:49:09,BANKNIFTY,HOLDING,42200.0,BANKNIFTY22111742200CE,295.25,BANKNIFTY22111742200PE,345.3,ROLL
2022-11-11,2022-11-11 11:49:31,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,249.4,BANKNIFTY22111742300PE,394.6,ROLL
2022-11-11,2022-11-11 12:17:43,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,268.05,BANKNIFTY22111742400PE,399.05,ROLL
2022-11-11,2022-11-11 12:55:13,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,311.85,BANKNIFTY22111742300PE,362.6,ROLL
2022-11-11,2022-11-11 12:58:29,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,266.05,BANKNIFTY22111742400PE,408.15,ROLL
2022-11-11,2022-11-11 12:58:47,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,309.4,BANKNIFTY22111742300PE,361.4,ROLL
2022-11-11,2022-11-11 12:58:55,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,263.05,BANKNIFTY22111742400PE,414.25,ROLL
2022-11-11,2022-11-11 12:58:57,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,309.8,BANKNIFTY22111742300PE,361.6,ROLL
2022-11-11,2022-11-11 13:07:52,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,257.9,BANKNIFTY22111742400PE,403.15,ROLL
2022-11-11,2022-11-11 13:08:02,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,303.2,BANKNIFTY22111742300PE,353.45,ROLL
2022-11-11,2022-11-11 13:08:03,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,257.1,BANKNIFTY22111742400PE,408.15,ROLL
2022-11-11,2022-11-11 13:08:07,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,304.1,BANKNIFTY22111742300PE,352.1,ROLL
2022-11-11,2022-11-11 13:08:08,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,256.15,BANKNIFTY22111742400PE,405.6,ROLL
2022-11-11,2022-11-11 13:08:10,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,302.7,BANKNIFTY22111742300PE,353.55,ROLL
2022-11-11,2022-11-11 13:08:13,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,258.6,BANKNIFTY22111742400PE,404.65,ROLL
2022-11-11,2022-11-11 13:08:23,BANKNIFTY,HOLDING,42300.0,BANKNIFTY22111742300CE,304.3,BANKNIFTY22111742300PE,352.8,ROLL
2022-11-11,2022-11-11 13:08:28,BANKNIFTY,HOLDING,42400.0,BANKNIFTY22111742400CE,260.0,BANKNIFTY22111742400PE,405.0,ROLL
