trade_date,filename,underlier,expiry_date,strike,option_type,instrument_name,parse_status,failure_reason
2022-11-24,NIFTY22122218500CE.csv,NIFTY,2022-12-22,18500,CE,NIFTY22122218500CE,OK,None
2022-11-24,NIFTY22122218500PE.csv,NIFTY,2022-12-22,18500,PE,NIFTY22122218500PE,OK,None
2022-11-24,NIFTY22122218600CE.csv,NIFTY,2022-12-22,18600,CE,NIFTY22122218600CE,OK,None
2022-11-24,NIFTY22122218650CE.csv,NIFTY,2022-12-22,18650,CE,NIFTY22122218650CE,OK,None
2022-11-24,NIFTY22122218700CE.csv,NIFTY,2022-12-22,18700,CE,NIFTY22122218700CE,OK,None
2022-11-24,NIFTY22122218900CE.csv,NIFTY,2022-12-22,18900,CE,NIFTY22122218900CE,OK,None
2022-11-24,NIFTY22122219000CE.csv,NIFTY,2022-12-22,19000,CE,NIFTY22122219000CE,OK,None
2022-11-24,NIFTY22122219000PE.csv,NIFTY,2022-12-22,19000,PE,NIFTY22122219000PE,OK,None
2022-11-24,NIFTY22122219150PE.csv,NIFTY,2022-12-22,19150,PE,NIFTY22122219150PE,OK,None
2022-11-24,NIFTY22122219500CE.csv,NIFTY,2022-12-22,19500,CE,NIFTY22122219500CE,OK,None
2022-11-24,NIFTY22122219750CE.csv,NIFTY,2022-12-22,19750,CE,NIFTY22122219750CE,OK,None
2022-11-24,NIFTY22122911000CE.csv,NIFTY,2022-12-29,11000,CE,NIFTY22122911000CE,OK,None
2022-11-24,NIFTY22122911000PE.csv,NIFTY,2022-12-29,11000,PE,NIFTY22122911000PE,OK,None
2022-11-24,NIFTY22122911500PE.csv,NIFTY,2022-12-29,11500,PE,NIFTY22122911500PE,OK,None
2022-11-24,NIFTY22122912000CE.csv,NIFTY,2022-12-29,12000,CE,NIFTY22122912000CE,OK,None
2022-11-24,NIFTY22122912000PE.csv,NIFTY,2022-12-29,12000,PE,NIFTY22122912000PE,OK,None
2022-11-24,NIFTY22122912500PE.csv,NIFTY,2022-12-29,12500,PE,NIFTY22122912500PE,OK,None
2022-11-24,NIFTY22122913000CE.csv,NIFTY,2022-12-29,13000,CE,NIFTY22122913000CE,OK,None
2022-11-24,NIFTY22122913000PE.csv,NIFTY,2022-12-29,13000,PE,NIFTY22122913000PE,OK,None
2022-11-24,NIFTY22122913500PE.csv,NIFTY,2022-12-29,13500,PE,NIFTY22122913500PE,OK,None
2022-11-24,NIFTY22122914000CE.csv,NIFTY,2022-12-29,14000,CE,NIFTY22122914000CE,OK,None
2022-11-24,NIFTY22122914000PE.csv,NIFTY,2022-12-29,14000,PE,NIFTY22122914000PE,OK,None
2022-11-24,NIFTY22122914100CE.csv,NIFTY,2022-12-29,14100,CE,NIFTY22122914100CE,OK,None
2022-11-24,NIFTY22122914100PE.csv,NIFTY,2022-12-29,14100,PE,NIFTY22122914100PE,OK,None
2022-11-24,NIFTY22122914500CE.csv,NIFTY,2022-12-29,14500,CE,NIFTY22122914500CE,OK,None
2022-11-24,NIFTY22122914500PE.csv,NIFTY,2022-12-29,14500,PE,NIFTY22122914500PE,OK,None
2022-11-24,NIFTY22122915000CE.csv,NIFTY,2022-12-29,15000,CE,NIFTY22122915000CE,OK,None
2022-11-24,NIFTY22122915000PE.csv,NIFTY,2022-12-29,15000,PE,NIFTY22122915000PE,OK,None
2022-11-24,NIFTY22122915300CE.csv,NIFTY,2022-12-29,15300,CE,NIFTY22122915300CE,OK,None
2022-11-24,NIFTY22122915300PE.csv,NIFTY,2022-12-29,15300,PE,NIFTY22122915300PE,OK,None
2022-11-24,NIFTY22122915500CE.csv,NIFTY,2022-12-29,15500,CE,NIFTY22122915500CE,OK,None
2022-11-24,NIFTY22122915500PE.csv,NIFTY,2022-12-29,15500,PE,NIFTY22122915500PE,OK,None
2022-11-24,NIFTY22122915600CE.csv,NIFTY,2022-12-29,15600,CE,NIFTY22122915600CE,OK,None
2022-11-24,NIFTY22122915600PE.csv,NIFTY,2022-12-29,15600,PE,NIFTY22122915600PE,OK,None
2022-11-24,NIFTY22122915700CE.csv,NIFTY,2022-12-29,15700,CE,NIFTY22122915700CE,OK,None
2022-11-24,NIFTY22122915700PE.csv,NIFTY,2022-12-29,15700,PE,NIFTY22122915700PE,OK,None
2022-11-24,NIFTY22122915800CE.csv,NIFTY,2022-12-29,15800,CE,NIFTY22122915800CE,OK,None
2022-11-24,NIFTY22122915800PE.csv,NIFTY,2022-12-29,15800,PE,NIFTY22122915800PE,OK,None
2022-11-24,NIFTY22122915850PE.csv,NIFTY,2022-12-29,15850,PE,NIFTY22122915850PE,OK,None
2022-11-24,NIFTY22122915900CE.csv,NIFTY,2022-12-29,15900,CE,NIFTY22122915900CE,OK,None
2022-11-24,NIFTY22122915900PE.csv,NIFTY,2022-12-29,15900,PE,NIFTY22122915900PE,OK,None
2022-11-24,NIFTY22122915950PE.csv,NIFTY,2022-12-29,15950,PE,NIFTY22122915950PE,OK,None
2022-11-24,NIFTY22122916000CE.csv,NIFTY,2022-12-29,16000,CE,NIFTY22122916000CE,OK,None
2022-11-24,NIFTY22122916000PE.csv,NIFTY,2022-12-29,16000,PE,NIFTY22122916000PE,OK,None
2022-11-24,NIFTY22122916050PE.csv,NIFTY,2022-12-29,16050,PE,NIFTY22122916050PE,OK,None
2022-11-24,NIFTY22122916100CE.csv,NIFTY,2022-12-29,16100,CE,NIFTY22122916100CE,OK,None
2022-11-24,NIFTY22122916100PE.csv,NIFTY,2022-12-29,16100,PE,NIFTY22122916100PE,OK,None
2022-11-24,NIFTY22122916150CE.csv,NIFTY,2022-12-29,16150,CE,NIFTY22122916150CE,OK,None
2022-11-24,NIFTY22122916200CE.csv,NIFTY,2022-12-29,16200,CE,NIFTY22122916200CE,OK,None
2022-11-24,NIFTY22122916200PE.csv,NIFTY,2022-12-29,16200,PE,NIFTY22122916200PE,OK,None
2022-11-24,NIFTY22122916250CE.csv,NIFTY,2022-12-29,16250,CE,NIFTY22122916250CE,OK,None
2022-11-24,NIFTY22122916250PE.csv,NIFTY,2022-12-29,16250,PE,NIFTY22122916250PE,OK,None
2022-11-24,NIFTY22122916300CE.csv,NIFTY,2022-12-29,16300,CE,NIFTY22122916300CE,OK,None
2022-11-24,NIFTY22122916300PE.csv,NIFTY,2022-12-29,16300,PE,NIFTY22122916300PE,OK,None
2022-11-24,NIFTY22122916350CE.csv,NIFTY,2022-12-29,16350,CE,NIFTY22122916350CE,OK,None
2022-11-24,NIFTY22122916350PE.csv,NIFTY,2022-12-29,16350,PE,NIFTY22122916350PE,OK,None
2022-11-24,NIFTY22122916400CE.csv,NIFTY,2022-12-29,16400,CE,NIFTY22122916400CE,OK,None
2022-11-24,NIFTY22122916400PE.csv,NIFTY,2022-12-29,16400,PE,NIFTY22122916400PE,OK,None
2022-11-24,NIFTY22122916450CE.csv,NIFTY,2022-12-29,16450,CE,NIFTY22122916450CE,OK,None
2022-11-24,NIFTY22122916450PE.csv,NIFTY,2022-12-29,16450,PE,NIFTY22122916450PE,OK,None
2022-11-24,NIFTY22122916500CE.csv,NIFTY,2022-12-29,16500,CE,NIFTY22122916500CE,OK,None
2022-11-24,NIFTY22122916500PE.csv,NIFTY,2022-12-29,16500,PE,NIFTY22122916500PE,OK,None
2022-11-24,NIFTY22122916550PE.csv,NIFTY,2022-12-29,16550,PE,NIFTY22122916550PE,OK,None
2022-11-24,NIFTY22122916600CE.csv,NIFTY,2022-12-29,16600,CE,NIFTY22122916600CE,OK,None
2022-11-24,NIFTY22122916600PE.csv,NIFTY,2022-12-29,16600,PE,NIFTY22122916600PE,OK,None
2022-11-24,NIFTY22122916650CE.csv,NIFTY,2022-12-29,16650,CE,NIFTY22122916650CE,OK,None
2022-11-24,NIFTY22122916650PE.csv,NIFTY,2022-12-29,16650,PE,NIFTY22122916650PE,OK,None
2022-11-24,NIFTY22122916700CE.csv,NIFTY,2022-12-29,16700,CE,NIFTY22122916700CE,OK,None
2022-11-24,NIFTY22122916700PE.csv,NIFTY,2022-12-29,16700,PE,NIFTY22122916700PE,OK,None
2022-11-24,NIFTY22122916750CE.csv,NIFTY,2022-12-29,16750,CE,NIFTY22122916750CE,OK,None
2022-11-24,NIFTY22122916800CE.csv,NIFTY,2022-12-29,16800,CE,NIFTY22122916800CE,OK,None
2022-11-24,NIFTY22122916800PE.csv,NIFTY,2022-12-29,16800,PE,NIFTY22122916800PE,OK,None
2022-11-24,NIFTY22122916850CE.csv,NIFTY,2022-12-29,16850,CE,NIFTY22122916850CE,OK,None
2022-11-24,NIFTY22122916850PE.csv,NIFTY,2022-12-29,16850,PE,NIFTY22122916850PE,OK,None
2022-11-24,NIFTY22122916900CE.csv,NIFTY,2022-12-29,16900,CE,NIFTY22122916900CE,OK,None
2022-11-24,NIFTY22122916900PE.csv,NIFTY,2022-12-29,16900,PE,NIFTY22122916900PE,OK,None
2022-11-24,NIFTY22122916950CE.csv,NIFTY,2022-12-29,16950,CE,NIFTY22122916950CE,OK,None
2022-11-24,NIFTY22122916950PE.csv,NIFTY,2022-12-29,16950,PE,NIFTY22122916950PE,OK,None
2022-11-24,NIFTY22122917000CE.csv,NIFTY,2022-12-29,17000,CE,NIFTY22122917000CE,OK,None
2022-11-24,NIFTY22122917000PE.csv,NIFTY,2022-12-29,17000,PE,NIFTY22122917000PE,OK,None
2022-11-24,NIFTY22122917050CE.csv,NIFTY,2022-12-29,17050,CE,NIFTY22122917050CE,OK,None
2022-11-24,NIFTY22122917050PE.csv,NIFTY,2022-12-29,17050,PE,NIFTY22122917050PE,OK,None
2022-11-24,NIFTY22122917100CE.csv,NIFTY,2022-12-29,17100,CE,NIFTY22122917100CE,OK,None
2022-11-24,NIFTY22122917100PE.csv,NIFTY,2022-12-29,17100,PE,NIFTY22122917100PE,OK,None
2022-11-24,NIFTY22122917150CE.csv,NIFTY,2022-12-29,17150,CE,NIFTY22122917150CE,OK,None
2022-11-24,NIFTY22122917150PE.csv,NIFTY,2022-12-29,17150,PE,NIFTY22122917150PE,OK,None
2022-11-24,NIFTY22122917200CE.csv,NIFTY,2022-12-29,17200,CE,NIFTY22122917200CE,OK,None
2022-11-24,NIFTY22122917200PE.csv,NIFTY,2022-12-29,17200,PE,NIFTY22122917200PE,OK,None
2022-11-24,NIFTY22122917250CE.csv,NIFTY,2022-12-29,17250,CE,NIFTY22122917250CE,OK,None
2022-11-24,NIFTY22122917250PE.csv,NIFTY,2022-12-29,17250,PE,NIFTY22122917250PE,OK,None
2022-11-24,NIFTY22122917300CE.csv,NIFTY,2022-12-29,17300,CE,NIFTY22122917300CE,OK,None
2022-11-24,NIFTY22122917300PE.csv,NIFTY,2022-12-29,17300,PE,NIFTY22122917300PE,OK,None
2022-11-24,NIFTY22122917350CE.csv,NIFTY,2022-12-29,17350,CE,NIFTY22122917350CE,OK,None
2022-11-24,NIFTY22122917350PE.csv,NIFTY,2022-12-29,17350,PE,NIFTY22122917350PE,OK,None
2022-11-24,NIFTY22122917400CE.csv,NIFTY,2022-12-29,17400,CE,NIFTY22122917400CE,OK,None
2022-11-24,NIFTY22122917400PE.csv,NIFTY,2022-12-29,17400,PE,NIFTY22122917400PE,OK,None
2022-11-24,NIFTY22122917450CE.csv,NIFTY,2022-12-29,17450,CE,NIFTY22122917450CE,OK,None
2022-11-24,NIFTY22122917450PE.csv,NIFTY,2022-12-29,17450,PE,NIFTY22122917450PE,OK,None
2022-11-24,NIFTY22122917500CE.csv,NIFTY,2022-12-29,17500,CE,NIFTY22122917500CE,OK,None
2022-11-24,NIFTY22122917500PE.csv,NIFTY,2022-12-29,17500,PE,NIFTY22122917500PE,OK,None
2022-11-24,NIFTY22122917550CE.csv,NIFTY,2022-12-29,17550,CE,NIFTY22122917550CE,OK,None
2022-11-24,NIFTY22122917550PE.csv,NIFTY,2022-12-29,17550,PE,NIFTY22122917550PE,OK,None
2022-11-24,NIFTY22122917600CE.csv,NIFTY,2022-12-29,17600,CE,NIFTY22122917600CE,OK,None
2022-11-24,NIFTY22122917600PE.csv,NIFTY,2022-12-29,17600,PE,NIFTY22122917600PE,OK,None
2022-11-24,NIFTY22122917650CE.csv,NIFTY,2022-12-29,17650,CE,NIFTY22122917650CE,OK,None
2022-11-24,NIFTY22122917650PE.csv,NIFTY,2022-12-29,17650,PE,NIFTY22122917650PE,OK,None
2022-11-24,NIFTY22122917700CE.csv,NIFTY,2022-12-29,17700,CE,NIFTY22122917700CE,OK,None
2022-11-24,NIFTY22122917700PE.csv,NIFTY,2022-12-29,17700,PE,NIFTY22122917700PE,OK,None
2022-11-24,NIFTY22122917750CE.csv,NIFTY,2022-12-29,17750,CE,NIFTY22122917750CE,OK,None
2022-11-24,NIFTY22122917750PE.csv,NIFTY,2022-12-29,17750,PE,NIFTY22122917750PE,OK,None
2022-11-24,NIFTY22122917800CE.csv,NIFTY,2022-12-29,17800,CE,NIFTY22122917800CE,OK,None
2022-11-24,NIFTY22122917800PE.csv,NIFTY,2022-12-29,17800,PE,NIFTY22122917800PE,OK,None
2022-11-24,NIFTY22122917850CE.csv,NIFTY,2022-12-29,17850,CE,NIFTY22122917850CE,OK,None
2022-11-24,NIFTY22122917850PE.csv,NIFTY,2022-12-29,17850,PE,NIFTY22122917850PE,OK,None
2022-11-24,NIFTY22122917900CE.csv,NIFTY,2022-12-29,17900,CE,NIFTY22122917900CE,OK,None
2022-11-24,NIFTY22122917900PE.csv,NIFTY,2022-12-29,17900,PE,NIFTY22122917900PE,OK,None
2022-11-24,NIFTY22122917950CE.csv,NIFTY,2022-12-29,17950,CE,NIFTY22122917950CE,OK,None
2022-11-24,NIFTY22122917950PE.csv,NIFTY,2022-12-29,17950,PE,NIFTY22122917950PE,OK,None
2022-11-24,NIFTY22122918000CE.csv,NIFTY,2022-12-29,18000,CE,NIFTY22122918000CE,OK,None
2022-11-24,NIFTY22122918000PE.csv,NIFTY,2022-12-29,18000,PE,NIFTY22122918000PE,OK,None
2022-11-24,NIFTY22122918050CE.csv,NIFTY,2022-12-29,18050,CE,NIFTY22122918050CE,OK,None
2022-11-24,NIFTY22122918050PE.csv,NIFTY,2022-12-29,18050,PE,NIFTY22122918050PE,OK,None
2022-11-24,NIFTY22122918100CE.csv,NIFTY,2022-12-29,18100,CE,NIFTY22122918100CE,OK,None
2022-11-24,NIFTY22122918100PE.csv,NIFTY,2022-12-29,18100,PE,NIFTY22122918100PE,OK,None
2022-11-24,NIFTY22122918150CE.csv,NIFTY,2022-12-29,18150,CE,NIFTY22122918150CE,OK,None
2022-11-24,NIFTY22122918150PE.csv,NIFTY,2022-12-29,18150,PE,NIFTY22122918150PE,OK,None
2022-11-24,NIFTY22122918200CE.csv,NIFTY,2022-12-29,18200,CE,NIFTY22122918200CE,OK,None
2022-11-24,NIFTY22122918200PE.csv,NIFTY,2022-12-29,18200,PE,NIFTY22122918200PE,OK,None
2022-11-24,NIFTY22122918250CE.csv,NIFTY,2022-12-29,18250,CE,NIFTY22122918250CE,OK,None
2022-11-24,NIFTY22122918250PE.csv,NIFTY,2022-12-29,18250,PE,NIFTY22122918250PE,OK,None
2022-11-24,NIFTY22122918300CE.csv,NIFTY,2022-12-29,18300,CE,NIFTY22122918300CE,OK,None
2022-11-24,NIFTY22122918300PE.csv,NIFTY,2022-12-29,18300,PE,NIFTY22122918300PE,OK,None
2022-11-24,NIFTY22122918350CE.csv,NIFTY,2022-12-29,18350,CE,NIFTY22122918350CE,OK,None
2022-11-24,NIFTY22122918350PE.csv,NIFTY,2022-12-29,18350,PE,NIFTY22122918350PE,OK,None
2022-11-24,NIFTY22122918400CE.csv,NIFTY,2022-12-29,18400,CE,NIFTY22122918400CE,OK,None
2022-11-24,NIFTY22122918400PE.csv,NIFTY,2022-12-29,18400,PE,NIFTY22122918400PE,OK,None
2022-11-24,NIFTY22122918450CE.csv,NIFTY,2022-12-29,18450,CE,NIFTY22122918450CE,OK,None
2022-11-24,NIFTY22122918450PE.csv,NIFTY,2022-12-29,18450,PE,NIFTY22122918450PE,OK,None
2022-11-24,NIFTY22122918500CE.csv,NIFTY,2022-12-29,18500,CE,NIFTY22122918500CE,OK,None
2022-11-24,NIFTY22122918500PE.csv,NIFTY,2022-12-29,18500,PE,NIFTY22122918500PE,OK,None
2022-11-24,NIFTY22122918550CE.csv,NIFTY,2022-12-29,18550,CE,NIFTY22122918550CE,OK,None
2022-11-24,NIFTY22122918550PE.csv,NIFTY,2022-12-29,18550,PE,NIFTY22122918550PE,OK,None
2022-11-24,NIFTY22122918600CE.csv,NIFTY,2022-12-29,18600,CE,NIFTY22122918600CE,OK,None
2022-11-24,NIFTY22122918600PE.csv,NIFTY,2022-12-29,18600,PE,NIFTY22122918600PE,OK,None
2022-11-24,NIFTY22122918650CE.csv,NIFTY,2022-12-29,18650,CE,NIFTY22122918650CE,OK,None
2022-11-24,NIFTY22122918650PE.csv,NIFTY,2022-12-29,18650,PE,NIFTY22122918650PE,OK,None
2022-11-24,NIFTY22122918700CE.csv,NIFTY,2022-12-29,18700,CE,NIFTY22122918700CE,OK,None
2022-11-24,NIFTY22122918700PE.csv,NIFTY,2022-12-29,18700,PE,NIFTY22122918700PE,OK,None
2022-11-24,NIFTY22122918750CE.csv,NIFTY,2022-12-29,18750,CE,NIFTY22122918750CE,OK,None
2022-11-24,NIFTY22122918750PE.csv,NIFTY,2022-12-29,18750,PE,NIFTY22122918750PE,OK,None
2022-11-24,NIFTY22122918800CE.csv,NIFTY,2022-12-29,18800,CE,NIFTY22122918800CE,OK,None
2022-11-24,NIFTY22122918800PE.csv,NIFTY,2022-12-29,18800,PE,NIFTY22122918800PE,OK,None
2022-11-24,NIFTY22122918850CE.csv,NIFTY,2022-12-29,18850,CE,NIFTY22122918850CE,OK,None
2022-11-24,NIFTY22122918850PE.csv,NIFTY,2022-12-29,18850,PE,NIFTY22122918850PE,OK,None
2022-11-24,NIFTY22122918900CE.csv,NIFTY,2022-12-29,18900,CE,NIFTY22122918900CE,OK,None
2022-11-24,NIFTY22122918900PE.csv,NIFTY,2022-12-29,18900,PE,NIFTY22122918900PE,OK,None
2022-11-24,NIFTY22122918950CE.csv,NIFTY,2022-12-29,18950,CE,NIFTY22122918950CE,OK,None
2022-11-24,NIFTY22122918950PE.csv,NIFTY,2022-12-29,18950,PE,NIFTY22122918950PE,OK,None
2022-11-24,NIFTY22122919000CE.csv,NIFTY,2022-12-29,19000,CE,NIFTY22122919000CE,OK,None
2022-11-24,NIFTY22122919000PE.csv,NIFTY,2022-12-29,19000,PE,NIFTY22122919000PE,OK,None
2022-11-24,NIFTY22122919050CE.csv,NIFTY,2022-12-29,19050,CE,NIFTY22122919050CE,OK,None
2022-11-24,NIFTY22122919050PE.csv,NIFTY,2022-12-29,19050,PE,NIFTY22122919050PE,OK,None
2022-11-24,NIFTY22122919100CE.csv,NIFTY,2022-12-29,19100,CE,NIFTY22122919100CE,OK,None
2022-11-24,NIFTY22122919100PE.csv,NIFTY,2022-12-29,19100,PE,NIFTY22122919100PE,OK,None
2022-11-24,NIFTY22122919150CE.csv,NIFTY,2022-12-29,19150,CE,NIFTY22122919150CE,OK,None
2022-11-24,NIFTY22122919150PE.csv,NIFTY,2022-12-29,19150,PE,NIFTY22122919150PE,OK,None
2022-11-24,NIFTY22122919200CE.csv,NIFTY,2022-12-29,19200,CE,NIFTY22122919200CE,OK,None
2022-11-24,NIFTY22122919200PE.csv,NIFTY,2022-12-29,19200,PE,NIFTY22122919200PE,OK,None
2022-11-24,NIFTY22122919250CE.csv,NIFTY,2022-12-29,19250,CE,NIFTY22122919250CE,OK,None
2022-11-24,NIFTY22122919250PE.csv,NIFTY,2022-12-29,19250,PE,NIFTY22122919250PE,OK,None
2022-11-24,NIFTY22122919300CE.csv,NIFTY,2022-12-29,19300,CE,NIFTY22122919300CE,OK,None
2022-11-24,NIFTY22122919300PE.csv,NIFTY,2022-12-29,19300,PE,NIFTY22122919300PE,OK,None
2022-11-24,NIFTY22122919350CE.csv,NIFTY,2022-12-29,19350,CE,NIFTY22122919350CE,OK,None
2022-11-24,NIFTY22122919400CE.csv,NIFTY,2022-12-29,19400,CE,NIFTY22122919400CE,OK,None
2022-11-24,NIFTY22122919400PE.csv,NIFTY,2022-12-29,19400,PE,NIFTY22122919400PE,OK,None
2022-11-24,NIFTY22122919450CE.csv,NIFTY,2022-12-29,19450,CE,NIFTY22122919450CE,OK,None
2022-11-24,NIFTY22122919500CE.csv,NIFTY,2022-12-29,19500,CE,NIFTY22122919500CE,OK,None
2022-11-24,NIFTY22122919500PE.csv,NIFTY,2022-12-29,19500,PE,NIFTY22122919500PE,OK,None
2022-11-24,NIFTY22122919550CE.csv,NIFTY,2022-12-29,19550,CE,NIFTY22122919550CE,OK,None
2022-11-24,NIFTY22122919550PE.csv,NIFTY,2022-12-29,19550,PE,NIFTY22122919550PE,OK,None
2022-11-24,NIFTY22122919600CE.csv,NIFTY,2022-12-29,19600,CE,NIFTY22122919600CE,OK,None
2022-11-24,NIFTY22122919600PE.csv,NIFTY,2022-12-29,19600,PE,NIFTY22122919600PE,OK,None
2022-11-24,NIFTY22122919700CE.csv,NIFTY,2022-12-29,19700,CE,NIFTY22122919700CE,OK,None
2022-11-24,NIFTY22122919700PE.csv,NIFTY,2022-12-29,19700,PE,NIFTY22122919700PE,OK,None
2022-11-24,NIFTY22122919800CE.csv,NIFTY,2022-12-29,19800,CE,NIFTY22122919800CE,OK,None
2022-11-24,NIFTY22122919800PE.csv,NIFTY,2022-12-29,19800,PE,NIFTY22122919800PE,OK,None
2022-11-24,NIFTY22122919900CE.csv,NIFTY,2022-12-29,19900,CE,NIFTY22122919900CE,OK,None
2022-11-24,NIFTY22122919900PE.csv,NIFTY,2022-12-29,19900,PE,NIFTY22122919900PE,OK,None
2022-11-24,NIFTY22122920000CE.csv,NIFTY,2022-12-29,20000,CE,NIFTY22122920000CE,OK,None
2022-11-24,NIFTY22122920000PE.csv,NIFTY,2022-12-29,20000,PE,NIFTY22122920000PE,OK,None
2022-11-24,NIFTY22122920500CE.csv,NIFTY,2022-12-29,20500,CE,NIFTY22122920500CE,OK,None
2022-11-24,NIFTY22122921000CE.csv,NIFTY,2022-12-29,21000,CE,NIFTY22122921000CE,OK,None
2022-11-24,NIFTY22122921000PE.csv,NIFTY,2022-12-29,21000,PE,NIFTY22122921000PE,OK,None
2022-11-24,NIFTY22122922000CE.csv,NIFTY,2022-12-29,22000,CE,NIFTY22122922000CE,OK,None
2022-11-24,NIFTY22122922000PE.csv,NIFTY,2022-12-29,22000,PE,NIFTY22122922000PE,OK,None
2022-11-24,NIFTY22122923000CE.csv,NIFTY,2022-12-29,23000,CE,NIFTY22122923000CE,OK,None
2022-11-24,NIFTY22122923000PE.csv,NIFTY,2022-12-29,23000,PE,NIFTY22122923000PE,OK,None
2022-11-24,NIFTY23010517000PE.csv,NIFTY,2023-01-05,17000,PE,NIFTY23010517000PE,OK,None
2022-11-24,NIFTY23010518000CE.csv,NIFTY,2023-01-05,18000,CE,NIFTY23010518000CE,OK,None
2022-11-24,NIFTY23010518000PE.csv,NIFTY,2023-01-05,18000,PE,NIFTY23010518000PE,OK,None
2022-11-24,NIFTY23010518200CE.csv,NIFTY,2023-01-05,18200,CE,NIFTY23010518200CE,OK,None
2022-11-24,NIFTY23010518300CE.csv,NIFTY,2023-01-05,18300,CE,NIFTY23010518300CE,OK,None
2022-11-24,NIFTY23010518400PE.csv,NIFTY,2023-01-05,18400,PE,NIFTY23010518400PE,OK,None
2022-11-24,NIFTY23010518500PE.csv,NIFTY,2023-01-05,18500,PE,NIFTY23010518500PE,OK,None
2022-11-24,NIFTY23010518600CE.csv,NIFTY,2023-01-05,18600,CE,NIFTY23010518600CE,OK,None
2022-11-24,NIFTY23010520000CE.csv,NIFTY,2023-01-05,20000,CE,NIFTY23010520000CE,OK,None
2022-11-24,NIFTY23010520300CE.csv,NIFTY,2023-01-05,20300,CE,NIFTY23010520300CE,OK,None
2022-11-24,NIFTY23010521050CE.csv,NIFTY,2023-01-05,21050,CE,NIFTY23010521050CE,OK,None
2022-11-24,NIFTY23011217250PE.csv,NIFTY,2023-01-12,17250,PE,NIFTY23011217250PE,OK,None
2022-11-24,NIFTY23011218300CE.csv,NIFTY,2023-01-12,18300,CE,NIFTY23011218300CE,OK,None
2022-11-24,NIFTY23012515000CE.csv,NIFTY,2023-01-25,15000,CE,NIFTY23012515000CE,OK,None
2022-11-24,NIFTY23012515000PE.csv,NIFTY,2023-01-25,15000,PE,NIFTY23012515000PE,OK,None
2022-11-24,NIFTY23012515500PE.csv,NIFTY,2023-01-25,15500,PE,NIFTY23012515500PE,OK,None
2022-11-24,NIFTY23012516000CE.csv,NIFTY,2023-01-25,16000,CE,NIFTY23012516000CE,OK,None
2022-11-24,NIFTY23012516000PE.csv,NIFTY,2023-01-25,16000,PE,NIFTY23012516000PE,OK,None
2022-11-24,NIFTY23012516100PE.csv,NIFTY,2023-01-25,16100,PE,NIFTY23012516100PE,OK,None
2022-11-24,NIFTY23012516500CE.csv,NIFTY,2023-01-25,16500,CE,NIFTY23012516500CE,OK,None
2022-11-24,NIFTY23012516500PE.csv,NIFTY,2023-01-25,16500,PE,NIFTY23012516500PE,OK,None
2022-11-24,NIFTY23012516700PE.csv,NIFTY,2023-01-25,16700,PE,NIFTY23012516700PE,OK,None
2022-11-24,NIFTY23012516800PE.csv,NIFTY,2023-01-25,16800,PE,NIFTY23012516800PE,OK,None
2022-11-24,NIFTY23012516900PE.csv,NIFTY,2023-01-25,16900,PE,NIFTY23012516900PE,OK,None
2022-11-24,NIFTY23012517000CE.csv,NIFTY,2023-01-25,17000,CE,NIFTY23012517000CE,OK,None
2022-11-24,NIFTY23012517000PE.csv,NIFTY,2023-01-25,17000,PE,NIFTY23012517000PE,OK,None
2022-11-24,NIFTY23012517100PE.csv,NIFTY,2023-01-25,17100,PE,NIFTY23012517100PE,OK,None
2022-11-24,NIFTY23012517200PE.csv,NIFTY,2023-01-25,17200,PE,NIFTY23012517200PE,OK,None
2022-11-24,NIFTY23012517300PE.csv,NIFTY,2023-01-25,17300,PE,NIFTY23012517300PE,OK,None
2022-11-24,NIFTY23012517400PE.csv,NIFTY,2023-01-25,17400,PE,NIFTY23012517400PE,OK,None
2022-11-24,NIFTY23012517500CE.csv,NIFTY,2023-01-25,17500,CE,NIFTY23012517500CE,OK,None
2022-11-24,NIFTY23012517500PE.csv,NIFTY,2023-01-25,17500,PE,NIFTY23012517500PE,OK,None
2022-11-24,NIFTY23012517600PE.csv,NIFTY,2023-01-25,17600,PE,NIFTY23012517600PE,OK,None
2022-11-24,NIFTY23012517700PE.csv,NIFTY,2023-01-25,17700,PE,NIFTY23012517700PE,OK,None
2022-11-24,NIFTY23012517800CE.csv,NIFTY,2023-01-25,17800,CE,NIFTY23012517800CE,OK,None
2022-11-24,NIFTY23012517800PE.csv,NIFTY,2023-01-25,17800,PE,NIFTY23012517800PE,OK,None
2022-11-24,NIFTY23012517900CE.csv,NIFTY,2023-01-25,17900,CE,NIFTY23012517900CE,OK,None
2022-11-24,NIFTY23012517900PE.csv,NIFTY,2023-01-25,17900,PE,NIFTY23012517900PE,OK,None
2022-11-24,NIFTY23012518000CE.csv,NIFTY,2023-01-25,18000,CE,NIFTY23012518000CE,OK,None
2022-11-24,NIFTY23012518000PE.csv,NIFTY,2023-01-25,18000,PE,NIFTY23012518000PE,OK,None
2022-11-24,NIFTY23012518100CE.csv,NIFTY,2023-01-25,18100,CE,NIFTY23012518100CE,OK,None
2022-11-24,NIFTY23012518100PE.csv,NIFTY,2023-01-25,18100,PE,NIFTY23012518100PE,OK,None
2022-11-24,NIFTY23012518150CE.csv,NIFTY,2023-01-25,18150,CE,NIFTY23012518150CE,OK,None
